case_id,govuk_slug,html_url,db_count,web_count,missing_count,missing_urls
049d2fd0-7811-44c0-ab3f-b506734c13fb,/residential-property-tribunal-decisions/53-hasker-street-london-sw3-2le-lon-slash-00aw-slash-f77-slash-2023-slash-0225,https://www.gov.uk/residential-property-tribunal-decisions/53-hasker-street-london-sw3-2le-lon-slash-00aw-slash-f77-slash-2023-slash-0225,1,2,1,https://assets.publishing.service.gov.uk/media/656de0780f12ef07a53e0199/Summary_Reasons_53_Hasker_St.pdf
04c20592-9a42-434d-933f-fd04a83cca28,/residential-property-tribunal-decisions/6-the-close-hunnington-halesowen-west-midlands-b62-0jp-bir-slash-47ub-slash-f77-slash-2020-slash-0036,https://www.gov.uk/residential-property-tribunal-decisions/6-the-close-hunnington-halesowen-west-midlands-b62-0jp-bir-slash-47ub-slash-f77-slash-2020-slash-0036,1,2,1,https://assets.publishing.service.gov.uk/media/605af673d3bf7f2f0e7d050b/B62_0JP_BIR_47UB_F77_2020_0036_REASONS.pdf
04cdb52c-befd-4bd6-9229-89d281ba11ca,/residential-property-tribunal-decisions/basement-flat-20a-park-crescent-brighton-bn2-3ha-chi-slash-00ml-slash-mnr-slash-2020-slash-0087,https://www.gov.uk/residential-property-tribunal-decisions/basement-flat-20a-park-crescent-brighton-bn2-3ha-chi-slash-00ml-slash-mnr-slash-2020-slash-0087,1,2,1,https://assets.publishing.service.gov.uk/media/600b15f38fa8f5654da17bf3/Basement_Flat_20A_Park_Crescent__Reasons.pdf
04d75b21-9494-4d08-8e1b-fa012453d97e,/residential-property-tribunal-decisions/flat-4-rokeby-house-lambs-conduit-street-london-wc1n-3lx-lon-slash-00ag-slash-f77-slash-2024-slash-0661,https://www.gov.uk/residential-property-tribunal-decisions/flat-4-rokeby-house-lambs-conduit-street-london-wc1n-3lx-lon-slash-00ag-slash-f77-slash-2024-slash-0661,1,2,1,https://assets.publishing.service.gov.uk/media/6789465d9752f24aa157354f/Summary_Reasons_4_Rokeby_House_14_Jan_2024__1_.pdf
054488e9-2c56-421b-982b-67877e46c589,/residential-property-tribunal-decisions/flat-6-crownstone-court-crownstone-road-london-sw2-1ls-lon-slash-00ay-slash-f77-slash-2023-slash-0186,https://www.gov.uk/residential-property-tribunal-decisions/flat-6-crownstone-court-crownstone-road-london-sw2-1ls-lon-slash-00ay-slash-f77-slash-2023-slash-0186,1,2,1,https://assets.publishing.service.gov.uk/media/656df8150f12ef070e3e01e5/Flat_6_Crownstone_Court_reasons.pdf
054fbbe2-184f-4c20-8300-3d402fc7361f,/residential-property-tribunal-decisions/134a-ballards-lane-london-n3-2pa-lon-slash-00ac-slash-f77-slash-2024-slash-0052,https://www.gov.uk/residential-property-tribunal-decisions/134a-ballards-lane-london-n3-2pa-lon-slash-00ac-slash-f77-slash-2024-slash-0052,1,2,1,https://assets.publishing.service.gov.uk/media/661fb5573771f5b3ee757db9/134a_Ballards_Lane_Reasons_F77.pdf
055d7fe1-5a50-4914-824f-34653c62b0bb,/residential-property-tribunal-decisions/790-hyde-road-manchester-m18-7jd-man-slash-00bn-slash-mnr-slash-2020-slash-0016,https://www.gov.uk/residential-property-tribunal-decisions/790-hyde-road-manchester-m18-7jd-man-slash-00bn-slash-mnr-slash-2020-slash-0016,1,2,1,https://assets.publishing.service.gov.uk/media/602f79c8d3bf7f7220fe10bf/Reasons790_Hyde_Road_Manchester_M18_7JD.pdf
055f6a6c-4ed3-439b-9a91-10f210bd4c98,/residential-property-tribunal-decisions/17-west-view-cottages-lewes-road-lindfield-west-sussex-rh16-2lj-chi-slash-45ug-slash-mnr-slash-2023-slash-0174,https://www.gov.uk/residential-property-tribunal-decisions/17-west-view-cottages-lewes-road-lindfield-west-sussex-rh16-2lj-chi-slash-45ug-slash-mnr-slash-2023-slash-0174,1,2,1,https://assets.publishing.service.gov.uk/media/654b3aa4b9068c00130e7515/17_West_View_Cottages__Reasons.pdf
0573b140-7d0a-47fd-869f-e1d4c5de0934,/residential-property-tribunal-decisions/lon-slash-00bj-slash-f77-slash-2024-slash-0025-flat-a-98-earlsfield-road-london-sw18-3dp,https://www.gov.uk/residential-property-tribunal-decisions/lon-slash-00bj-slash-f77-slash-2024-slash-0025-flat-a-98-earlsfield-road-london-sw18-3dp,1,2,1,https://assets.publishing.service.gov.uk/media/65ef436eff117000116158e1/Flat_A__98_Earlsfield_Summary_Decision.pdf
057f42ac-a427-4fbf-b8ca-136f1d005d25,/residential-property-tribunal-decisions/21-temple-gardens-sittingbourne-kent-me10-4jx-chi-slash-29um-slash-mnr-slash-2022-slash-0143,https://www.gov.uk/residential-property-tribunal-decisions/21-temple-gardens-sittingbourne-kent-me10-4jx-chi-slash-29um-slash-mnr-slash-2022-slash-0143,1,2,1,https://assets.publishing.service.gov.uk/media/63e4e07de90e0762641939ab/21_Temple_Gardens__Reasons.pdf
05920072-3906-4094-98ba-ec8df3d6c38e,/residential-property-tribunal-decisions/82-torrington-road-ruislip-hillingdon-ha4-0au-lon-00as-hmb-2019-0005,https://www.gov.uk/residential-property-tribunal-decisions/82-torrington-road-ruislip-hillingdon-ha4-0au-lon-00as-hmb-2019-0005,1,2,1,https://assets.publishing.service.gov.uk/media/5f5a0546e90e07145f25fab7/Rule_13_Costs-_82_Torrington_Road.pdf
05c5b23d-60bf-492f-8551-d855cddadf89,/residential-property-tribunal-decisions/9-gibson-gardens-paignton-devon-tq4-7aj-chi-slash-00hh-slash-f77-slash-2023-slash-0040,https://www.gov.uk/residential-property-tribunal-decisions/9-gibson-gardens-paignton-devon-tq4-7aj-chi-slash-00hh-slash-f77-slash-2023-slash-0040,1,2,1,https://assets.publishing.service.gov.uk/media/651d5520bef21800156ded56/9_Gibson_Gardens__Reasons.pdf
